transcript_name,SpeakerName,Content,ResearcherName,Email,Institution,Final_Code,Consistency,vote_1,vote_2,vote_3,vote_4,vote_5,Original_coding,human_code
Les Florets Groups 501 502.xlsx,BUYER,"Yeah, I mean you’ll be gone for two years.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,"Oh, okay.",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,I mean you can always quit after a day when ________.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,"Okay, plus the non-compete guarantee.",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,OFF
Les Florets Groups 501 502.xlsx,SELLER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,MISC
Les Florets Groups 501 502.xlsx,SELLER,"Then, as far as your _____, right?",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,QM
Les Florets Groups 501 502.xlsx,SELLER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Groups 501 502.xlsx,BUYER,So I think we have a deal.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Les Florets Groups 501 502.xlsx,SELLER,Okay!,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,"Okay, how are you?",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,1,"Okay, thank you.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,Are you good?,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,1,Yeah.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,Okay.  ,,,,MISC,Highly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,"There is a saying in Arabic, (Arabic).",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,1,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,So let me say my points.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,1,Yeah.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,"And then you say your points, and then let’s see, let’s come to a solution that fits us both.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,1,Sure.,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,So let’s start talking about the staff first.,,,,P1,Perfectly Consistent,P1,P1,P1,P1,P1,Test_Code,P1
Unitized Data 2.53.1.xlsx,1,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,My preferred choice is to hire and train as a group.,,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,IP
Unitized Data 2.53.1.xlsx,1,Mm-hmm.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,Your staff and my staff.  ,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,SB
Unitized Data 2.53.1.xlsx,2,"And we distribute equally between shops the staff, and we share costs of training and hiring.",,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,SB
Unitized Data 2.53.1.xlsx,1,"Okay, well, I would actually prefer to hire and train individually, and decide on myself.  ",,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,IP
Unitized Data 2.53.1.xlsx,1,"But if we’re going to compromise, we can hire as a group, but we can distribute according to demand service in the restaurant.",,,,INT_PROC,Perfectly Consistent,INT_PROC,INT_PROC,INT_PROC,INT_PROC,INT_PROC,Test_Code,INT_PROC
Unitized Data 2.53.1.xlsx,2,"Okay, first, I don’t think you should hire individually. ",,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,DIS
Unitized Data 2.53.1.xlsx,2," First, as a very successful business owner, we will be able to cut costs if we hire and train as a group, and that’s a big deal for us.  ",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Unitized Data 2.53.1.xlsx,2,"And then I personally believe, and I’m sure you do as well, that two brains, or like a lot of brains are better than one, like, in making accurate decisions, so if I would, we would train.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,MU
Unitized Data 2.53.1.xlsx,1,"But, like, my staff need different training than your staff, so okay, we can hire as a group, but I think we, like the distribution should be according to demand services, and the training should be, like, provided as required, depending on.",,,,INT_PROC,Perfectly Consistent,INT_PROC,INT_PROC,INT_PROC,INT_PROC,INT_PROC,Test_Code,IP
Unitized Data 2.53.1.xlsx,2,Mm-hmm.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,1,What the staff member needs.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,IP
Unitized Data 2.53.1.xlsx,2,"So you want to hire as a group, distribute according to demand for service, provide additional individual training as required, pay according to?",,,,IN,Perfectly Consistent,IN,IN,IN,IN,IN,Test_Code,QS
Unitized Data 2.53.1.xlsx,1,"Pay according to use, yeah.",,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,"Mm-hmm, but what if we hire and train as a group and then we train the staff on, like, they will train them on my service and your service.  ",,,,OFF,Highly Consistent,CS,OFF,OFF,OFF,OFF,Test_Code,INT_PROC
Unitized Data 2.53.1.xlsx,2,"Then they will be, like, they can change shifts and everything, so that will be good in the bakery and that will be good in the ice cream shop.  ",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Unitized Data 2.53.1.xlsx,2,"You see, that’s a win-win for both of us.",,,,MU,Perfectly Consistent,MU,MU,MU,MU,MU,Test_Code,MU
Unitized Data 2.53.1.xlsx,1,And how are we going to pay for this?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QS
Unitized Data 2.53.1.xlsx,2,We’ll share them together.  ,,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,It’s lower.  ,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Unitized Data 2.53.1.xlsx,2,"Instead of you hiring, like, let’s say we want to hire, let’s say we hire, instead of hiring ten, we’d hire five, but these five know, they handle both of the shops.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Unitized Data 2.53.1.xlsx,1,"Okay, but we have to at least pay them according to use, so if they work for you more, you pay them more.",,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,SB
Unitized Data 2.53.1.xlsx,2,"Okay, so let’s hire and train as a group, distribute according to demand, and pay according to use.",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,AGR
Unitized Data 2.53.1.xlsx,1,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,Staff 3?,,,,QO,Perfectly Consistent,QO,QO,QO,QO,QO,Test_Code,OFF
Unitized Data 2.53.1.xlsx,1,Great.,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,Okay.  ,,,,MISC,Highly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,Let’s move on to temperature. ,,,,P1,Perfectly Consistent,P1,P1,P1,P1,P1,Test_Code,P1
Unitized Data 2.53.1.xlsx,2,And why don’t you start and tell me what’s your preferred temperature?,,,,QP,Perfectly Consistent,QP,QP,QP,QP,QP,Test_Code,IP
Unitized Data 2.53.1.xlsx,1,"Okay, so as you know, it’s a bakery, so we cannot stand very low temperatures.  ",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Unitized Data 2.53.1.xlsx,1,"It’s going to, it’s not going to help us successfully bake bread or pastries.  ",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Unitized Data 2.53.1.xlsx,1,"So my, like, best option is 75 Fahrenheit, 75 degrees.",,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,OFF
Unitized Data 2.53.1.xlsx,2,75 Fahrenheit?,,,,QP,Perfectly Consistent,QP,QP,QP,QP,QP,Test_Code,OFF
Unitized Data 2.53.1.xlsx,1,Yeah.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,That’s the option that you prefer?,,,,QP,Perfectly Consistent,QP,QP,QP,QP,QP,Test_Code,QP
Unitized Data 2.53.1.xlsx,1,Mm-hmm.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,Um.  ,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,Let me think about this for a second.  ,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,"Okay, I would agree on the 75 Fahrenheit.",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,1,"Okay, perfect.  ",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,1,"Temperature 1, right?",,,,QO,Perfectly Consistent,QO,QO,QO,QO,QO,Test_Code,QO
Unitized Data 2.53.1.xlsx,2,"Yes, Temperature 1.",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,OFF
Unitized Data 2.53.1.xlsx,1,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,And let’s move on to maintenance.  ,,,,P1,Perfectly Consistent,P1,P1,P1,P1,P1,Test_Code,P1
Unitized Data 2.53.1.xlsx,2,"And I would say since my service requires a lot of having a lot of customers coming in, I have a lot of customers coming in and would love to stay and have ice creams in the restaurant, so I would require deluxe cleaning service. ",,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,IP
Unitized Data 2.53.1.xlsx,2,"And since you don’t have any customers coming in and staying, but you do, your products, like you have, you take a big part of the storage, you have perishable products, so I would say we’ll have deluxe cleaning service and baker, and you pay more due to the products you provide in the storage, which is Maintenance 6.",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,DIFF
Unitized Data 2.53.1.xlsx,1,"Okay, this is not an option for me.  ",,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,IP
Unitized Data 2.53.1.xlsx,1,We can move it to basic cleaning service and I’ll pay more.,,,,INT_PROC,Perfectly Consistent,INT_PROC,INT_PROC,INT_PROC,INT_PROC,INT_PROC,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,"Basic cleaning service, baker pays more due to. ",,,,IN,Perfectly Consistent,IN,IN,IN,IN,IN,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2," Uh, but don’t you want your place, because it’s our place now, it’s going to be our place, don’t you want it to be, like, super, super duper clean?  ",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,QM
Unitized Data 2.53.1.xlsx,2,That will help your customers.  ,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Unitized Data 2.53.1.xlsx,2,That’s a good reputation for you as well.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,IN
Unitized Data 2.53.1.xlsx,1,Let me think about this.  ,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,My place is clean.  ,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SF
Unitized Data 2.53.1.xlsx,2,That means your place is clean as well. ,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,MU
Unitized Data 2.53.1.xlsx,2, And it means better customer satisfaction.  ,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,MU
Unitized Data 2.53.1.xlsx,2,That means better reputation for both of us.,,,,MU,Perfectly Consistent,MU,MU,MU,MU,MU,Test_Code,MU
Unitized Data 2.53.1.xlsx,1,"Okay, if you think this way, we can have the deluxe cleaning, but at least we have to both pay equally.",,,,INT_PROC,Perfectly Consistent,INT_PROC,INT_PROC,INT_PROC,INT_PROC,INT_PROC,Test_Code,OFF
Unitized Data 2.53.1.xlsx,2,Pay?,,,,QP,Perfectly Consistent,QP,QP,QP,QP,QP,Test_Code,QM
Unitized Data 2.53.1.xlsx,1,Equal split of cost.,,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,"But I’m not, oh.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,1,Because you’re using more of these tables.  ,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,DIFF
Unitized Data 2.53.1.xlsx,1,You’re using more space.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,DIFF
Unitized Data 2.53.1.xlsx,2,Equal split.,,,,IP,Highly Consistent,QP,IP,IP,IP,IP,Test_Code,AGR
Unitized Data 2.53.1.xlsx,1,Like you’re using the common area more than me.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,DIFF
Unitized Data 2.53.1.xlsx,2,Hm.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Unitized Data 2.53.1.xlsx,1,So it’s either let’s.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,But you’re storing.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,DIFF
Unitized Data 2.53.1.xlsx,1,I think split costs is fair.,,,,IP,Highly Consistent,IP,IP,IP,SB,IP,Test_Code,IP
Unitized Data 2.53.1.xlsx,2,"Um, yeah, but.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Unitized Data 2.53.1.xlsx,1,I think it’s fair.,,,,IP,Highly Consistent,IP,IP,IP,SB,IP,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,"The problem is you, you’re using more of the storage other than, so.  ",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,DIFF
Unitized Data 2.53.1.xlsx,2,So let’s settle on basic cleaning service.,,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,INT_PROC
Unitized Data 2.53.1.xlsx,1,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,And you pay more for the.,,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,MISC
Unitized Data 2.53.1.xlsx,1,"Okay, deal.",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,Sweet.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Unitized Data 2.53.1.xlsx,1,So design.,,,,P1,Perfectly Consistent,P1,P1,P1,P1,P1,Test_Code,P1
Unitized Data 2.53.1.xlsx,2,Let’s move on to design. ,,,,P1,Perfectly Consistent,P1,P1,P1,P1,P1,Test_Code,P1
Unitized Data 2.53.1.xlsx,2, And how about you start telling me what’s your preference?,,,,QP,Perfectly Consistent,QP,QP,QP,QP,QP,Test_Code,QP
Unitized Data 2.53.1.xlsx,1,Okay.  ,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,1,My preference is to use all of the upper level area for storage.  ,,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,IP
Unitized Data 2.53.1.xlsx,1,"But I know that you need, like you need the upper area for something else, so I don’t know.",,,,IN,Perfectly Consistent,IN,IN,IN,IN,IN,Test_Code,IN
Unitized Data 2.53.1.xlsx,2,"But we do have a store and it’s enough for both of our products, so why don’t we use that to generate more money, and have more customers, have a place for customers to sit and socialize upstairs?  ",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,QM
Unitized Data 2.53.1.xlsx,2,"I know it’s going to be a compromise for you, but let’s take this one.",,,,INT_PROC,Perfectly Consistent,INT_PROC,INT_PROC,INT_PROC,INT_PROC,INT_PROC,Test_Code,MISC
Unitized Data 2.53.1.xlsx,1,50 percent?,,,,QO,Perfectly Consistent,QO,QO,QO,QO,QO,Test_Code,OFF
Unitized Data 2.53.1.xlsx,2,"No, we’ll renovate all the upper level.",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,DIS
Unitized Data 2.53.1.xlsx,1,The whole upper?,,,,QO,Perfectly Consistent,QO,QO,QO,QO,QO,Test_Code,QS
Unitized Data 2.53.1.xlsx,2,The whole thing.  ,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,This is a win-win for both of us.,,,,MU,Perfectly Consistent,MU,MU,MU,MU,MU,Test_Code,MU
Unitized Data 2.53.1.xlsx,1,I don’t know.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,This is the only thing I require.,,,,IB,Perfectly Consistent,IB,IB,IB,IB,IB,Test_Code,IP
Unitized Data 2.53.1.xlsx,1,"We can do 50-50, so we can use half of the space for offices and storage.",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,OFF
Unitized Data 2.53.1.xlsx,2,"Yeah, I don’t know if it’s going to be nice where we have offices next to people, like next to the customer seating.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,DIS
Unitized Data 2.53.1.xlsx,1,You’re not going to see the offices.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,I know.,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Unitized Data 2.53.1.xlsx,1,We’re going to build a wall between them.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,I don’t really think we need an office over there.  ,,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,IP
Unitized Data 2.53.1.xlsx,2,"But I really, I extremely think that we need.",,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,MISC
Unitized Data 2.53.1.xlsx,1,Because I really think we should save money.  ,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,IP
Unitized Data 2.53.1.xlsx,1,We shouldn’t just spend on.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,"We would, but this decision of renovating the whole upper level, that means maximizing customer numbers, and then having a very nice place is going to be like a customer attraction, so I really think that we should go for it.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,IP
Unitized Data 2.53.1.xlsx,1,My customers don’t really care about the place because they don’t sit and.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Unitized Data 2.53.1.xlsx,2,"We don’t, but your customers are my customers now, and my customers are your customers, you see what I’m saying?  ",,,,MU,Perfectly Consistent,MU,MU,MU,MU,MU,Test_Code,SIM
Unitized Data 2.53.1.xlsx,2,We’re one place now.,,,,MU,Perfectly Consistent,MU,MU,MU,MU,MU,Test_Code,MISC
Unitized Data 2.53.1.xlsx,1,"But I really need the offices, so the best I can do is 75 percent of the upper level is going to be renovated.  ",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,IB
Unitized Data 2.53.1.xlsx,1,How about that?,,,,QO,Perfectly Consistent,QO,QO,QO,QO,QO,Test_Code,QM
Unitized Data 2.53.1.xlsx,2,Why do you need the offices? ,,,,QS,Perfectly Consistent,QS,QS,QS,QS,QS,Test_Code,QS
Unitized Data 2.53.1.xlsx,2,I don’t think we really need the offices as much in that particular area.  ,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,AGR
Unitized Data 2.53.1.xlsx,2,We can hire an office for way cheaper. ,,,,CS,Perfectly Consistent,CS,CS,CS,CS,CS,Test_Code,MISC
Unitized Data 2.53.1.xlsx,2,"I really think that renovating the whole place upstairs is going to generate this really beautiful atmosphere, and is going to. ",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Unitized Data 2.53.1.xlsx,2," I mean, if we have a lot of customers, that’s good business for you as well.  ",,,,MU,Perfectly Consistent,MU,MU,MU,MU,MU,Test_Code,SB
Unitized Data 2.53.1.xlsx,2,"Like the customers, when they leave, they can, like, take bread or cakes.  ",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Unitized Data 2.53.1.xlsx,2,So that’s bringing more money to your.  ,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
